Quarter,Postal code,Building type,Price per square meter (EUR/m2),"Number of sales, asset transfer tax data starting from 2020",PostalCode,Year,Population,AverageIncome
2015Q1,00720  Pukinm�ki (Helsinki),"Blocks of flats, three-room flat+",2719.0,11.0,00720,2015,8554.0,22886.0
2015Q1,00720  Pukinm�ki (Helsinki),Terraced houses total,,5.0,00720,2015,8554.0,22886.0
2015Q1,00730  Tapanila (Helsinki),"Blocks of flats, one-room flat",,2.0,00730,2015,11277.0,26937.0
2015Q1,00730  Tapanila (Helsinki),"Blocks of flats, two-room flat",,6.0,00730,2015,11277.0,26937.0
2015Q1,00730  Tapanila (Helsinki),"Blocks of flats, three-room flat+",3291.0,9.0,00730,2015,11277.0,26937.0
2015Q1,00730  Tapanila (Helsinki),Terraced houses total,3518.0,18.0,00730,2015,11277.0,26937.0
2015Q1,00740  Siltam�ki (Helsinki),"Blocks of flats, one-room flat",3592.0,6.0,00740,2015,10209.0,24075.0
2015Q1,00740  Siltam�ki (Helsinki),"Blocks of flats, two-room flat",2491.0,7.0,00740,2015,10209.0,24075.0
2015Q1,00740  Siltam�ki (Helsinki),"Blocks of flats, three-room flat+",2306.0,8.0,00740,2015,10209.0,24075.0
2015Q1,00740  Siltam�ki (Helsinki),Terraced houses total,,5.0,00740,2015,10209.0,24075.0
2015Q1,00750  Tapulikaupunki (Helsinki),"Blocks of flats, one-room flat",,4.0,00750,2015,9242.0,23960.0
2015Q1,00750  Tapulikaupunki (Helsinki),"Blocks of flats, two-room flat",2672.0,9.0,00750,2015,9242.0,23960.0
2015Q1,00750  Tapulikaupunki (Helsinki),"Blocks of flats, three-room flat+",2049.0,8.0,00750,2015,9242.0,23960.0
2015Q1,00750  Tapulikaupunki (Helsinki),Terraced houses total,,9.0,00750,2015,9242.0,23960.0
2015Q1,00760  Puistola - Heikinlaakso (Helsinki),"Blocks of flats, one-room flat",,,00760,2015,7718.0,28615.0
2015Q1,00760  Puistola - Heikinlaakso (Helsinki),"Blocks of flats, two-room flat",,,00760,2015,7718.0,28615.0
2015Q1,00760  Puistola - Heikinlaakso (Helsinki),"Blocks of flats, three-room flat+",,2.0,00760,2015,7718.0,28615.0
2015Q1,00760  Puistola - Heikinlaakso (Helsinki),Terraced houses total,2934.0,15.0,00760,2015,7718.0,28615.0
2015Q1,00770  Jakom�ki - Alppikyl� (Helsinki),"Blocks of flats, one-room flat",,,00770,2015,6638.0,20017.0
2015Q1,00770  Jakom�ki - Alppikyl� (Helsinki),"Blocks of flats, two-room flat",,2.0,00770,2015,6638.0,20017.0
2015Q1,00770  Jakom�ki - Alppikyl� (Helsinki),"Blocks of flats, three-room flat+",,2.0,00770,2015,6638.0,20017.0
2015Q1,00770  Jakom�ki - Alppikyl� (Helsinki),Terraced houses total,,1.0,00770,2015,6638.0,20017.0
2015Q1,00780  Tapaninvainio (Helsinki),"Blocks of flats, one-room flat",,1.0,00780,2015,7032.0,27825.0
2015Q1,00780  Tapaninvainio (Helsinki),"Blocks of flats, two-room flat",,3.0,00780,2015,7032.0,27825.0
2015Q1,00780  Tapaninvainio (Helsinki),"Blocks of flats, three-room flat+",,3.0,00780,2015,7032.0,27825.0
2015Q1,00780  Tapaninvainio (Helsinki),Terraced houses total,3286.0,16.0,00780,2015,7032.0,27825.0
2015Q1,00790  Viikki (Helsinki),"Blocks of flats, one-room flat",,,00790,2015,10839.0,23426.0
2015Q1,00790  Viikki (Helsinki),"Blocks of flats, two-room flat",4125.0,6.0,00790,2015,10839.0,23426.0
2015Q1,00790  Viikki (Helsinki),"Blocks of flats, three-room flat+",3768.0,15.0,00790,2015,10839.0,23426.0
2015Q1,00790  Viikki (Helsinki),Terraced houses total,,5.0,00790,2015,10839.0,23426.0
2015Q1,00800  L�nsi-Herttoniemi (Helsinki),"Blocks of flats, one-room flat",5053.0,8.0,00800,2015,7212.0,23706.0
2015Q1,00800  L�nsi-Herttoniemi (Helsinki),"Blocks of flats, two-room flat",3942.0,11.0,00800,2015,7212.0,23706.0
2015Q1,00800  L�nsi-Herttoniemi (Helsinki),"Blocks of flats, three-room flat+",,5.0,00800,2015,7212.0,23706.0
2015Q1,00800  L�nsi-Herttoniemi (Helsinki),Terraced houses total,,3.0,00800,2015,7212.0,23706.0
2015Q1,00810  Herttoniemenranta (Helsinki),"Blocks of flats, one-room flat",,4.0,00810,2015,11467.0,25809.0
2015Q1,00810  Herttoniemenranta (Helsinki),"Blocks of flats, two-room flat",4382.0,10.0,00810,2015,11467.0,25809.0
2015Q1,00810  Herttoniemenranta (Helsinki),"Blocks of flats, three-room flat+",3858.0,12.0,00810,2015,11467.0,25809.0
2015Q1,00810  Herttoniemenranta (Helsinki),Terraced houses total,,,00810,2015,11467.0,25809.0
2015Q1,00820  Roihuvuori (Helsinki),"Blocks of flats, one-room flat",3795.0,10.0,00820,2015,7248.0,21404.0
2015Q1,00820  Roihuvuori (Helsinki),"Blocks of flats, two-room flat",3063.0,9.0,00820,2015,7248.0,21404.0
2015Q1,00820  Roihuvuori (Helsinki),"Blocks of flats, three-room flat+",2567.0,11.0,00820,2015,7248.0,21404.0
2015Q1,00820  Roihuvuori (Helsinki),Terraced houses total,,,00820,2015,7248.0,21404.0
2015Q1,00830  Tammisalo (Helsinki),"Blocks of flats, one-room flat",,,00830,2015,2255.0,52364.0
2015Q1,00830  Tammisalo (Helsinki),"Blocks of flats, two-room flat",,3.0,00830,2015,2255.0,52364.0
2015Q1,00830  Tammisalo (Helsinki),"Blocks of flats, three-room flat+",,,00830,2015,2255.0,52364.0
2015Q1,00830  Tammisalo (Helsinki),Terraced houses total,,5.0,00830,2015,2255.0,52364.0
2015Q1,00840  Yliskyl� (Helsinki),"Blocks of flats, one-room flat",3985.0,8.0,00840,2015,8290.0,29348.0
2015Q1,00840  Yliskyl� (Helsinki),"Blocks of flats, two-room flat",3158.0,13.0,00840,2015,8290.0,29348.0
2015Q1,00840  Yliskyl� (Helsinki),"Blocks of flats, three-room flat+",2806.0,17.0,00840,2015,8290.0,29348.0
2015Q1,00840  Yliskyl� (Helsinki),Terraced houses total,,5.0,00840,2015,8290.0,29348.0
2015Q1,00850  Jollas (Helsinki),"Blocks of flats, one-room flat",,,00850,2015,3119.0,42153.0
2015Q1,00850  Jollas (Helsinki),"Blocks of flats, two-room flat",,,00850,2015,3119.0,42153.0
2015Q1,00850  Jollas (Helsinki),"Blocks of flats, three-room flat+",,2.0,00850,2015,3119.0,42153.0
2015Q1,00850  Jollas (Helsinki),Terraced houses total,,4.0,00850,2015,3119.0,42153.0
2015Q1,00870  Gunillanm�ki - Hevossalmi (Helsinki),"Blocks of flats, one-room flat",,,00870,2015,4854.0,23691.0
2015Q1,00870  Gunillanm�ki - Hevossalmi (Helsinki),"Blocks of flats, two-room flat",,5.0,00870,2015,4854.0,23691.0
2015Q1,00870  Gunillanm�ki - Hevossalmi (Helsinki),"Blocks of flats, three-room flat+",,6.0,00870,2015,4854.0,23691.0
2015Q1,00870  Gunillanm�ki - Hevossalmi (Helsinki),Terraced houses total,,3.0,00870,2015,4854.0,23691.0
2015Q1,00880  Keski-Herttoniemi - Roihupelto (Helsinki),"Blocks of flats, one-room flat",,,00880,2015,725.0,24412.0
2015Q1,00880  Keski-Herttoniemi - Roihupelto (Helsinki),"Blocks of flats, two-room flat",,,00880,2015,725.0,24412.0
2015Q1,00880  Keski-Herttoniemi - Roihupelto (Helsinki),"Blocks of flats, three-room flat+",,,00880,2015,725.0,24412.0
2015Q1,00880  Keski-Herttoniemi - Roihupelto (Helsinki),Terraced houses total,,,00880,2015,725.0,24412.0
2015Q1,00890  �stersundom (Helsinki),"Blocks of flats, one-room flat",,,00890,2015,2056.0,51722.0
2015Q1,00890  �stersundom (Helsinki),"Blocks of flats, two-room flat",,,00890,2015,2056.0,51722.0
2015Q1,00890  �stersundom (Helsinki),"Blocks of flats, three-room flat+",,,00890,2015,2056.0,51722.0
2015Q1,00890  �stersundom (Helsinki),Terraced houses total,,,00890,2015,2056.0,51722.0
2015Q1,00900  Puotinharju (Helsinki),"Blocks of flats, one-room flat",4263.0,7.0,00900,2015,4135.0,21072.0
2015Q1,00900  Puotinharju (Helsinki),"Blocks of flats, two-room flat",3384.0,6.0,00900,2015,4135.0,21072.0
2015Q1,00900  Puotinharju (Helsinki),"Blocks of flats, three-room flat+",,5.0,00900,2015,4135.0,21072.0
2015Q1,00900  Puotinharju (Helsinki),Terraced houses total,,1.0,00900,2015,4135.0,21072.0
2015Q1,00910  Puotila (Helsinki),"Blocks of flats, one-room flat",4206.0,6.0,00910,2015,6235.0,22407.0
2015Q1,00910  Puotila (Helsinki),"Blocks of flats, two-room flat",2944.0,18.0,00910,2015,6235.0,22407.0
2015Q1,00910  Puotila (Helsinki),"Blocks of flats, three-room flat+",2835.0,14.0,00910,2015,6235.0,22407.0
2015Q1,00910  Puotila (Helsinki),Terraced houses total,,1.0,00910,2015,6235.0,22407.0
2015Q1,00920  Myllypuro (Helsinki),"Blocks of flats, one-room flat",,4.0,00920,2015,12149.0,23210.0
2015Q1,00920  Myllypuro (Helsinki),"Blocks of flats, two-room flat",2748.0,8.0,00920,2015,12149.0,23210.0
2015Q1,00920  Myllypuro (Helsinki),"Blocks of flats, three-room flat+",2189.0,12.0,00920,2015,12149.0,23210.0
2015Q1,00920  Myllypuro (Helsinki),Terraced houses total,,4.0,00920,2015,12149.0,23210.0
2015Q1,00930  It�keskus - Marjaniemi (Helsinki),"Blocks of flats, one-room flat",,5.0,00930,2015,6794.0,26668.0
2015Q1,00930  It�keskus - Marjaniemi (Helsinki),"Blocks of flats, two-room flat",2835.0,8.0,00930,2015,6794.0,26668.0
2015Q1,00930  It�keskus - Marjaniemi (Helsinki),"Blocks of flats, three-room flat+",,3.0,00930,2015,6794.0,26668.0
2015Q1,00930  It�keskus - Marjaniemi (Helsinki),Terraced houses total,,7.0,00930,2015,6794.0,26668.0
2015Q1,00940  Kontula - Vesala - Kivikko (Helsinki),"Blocks of flats, one-room flat",3523.0,6.0,00940,2015,25817.0,20264.0
2015Q1,00940  Kontula - Vesala - Kivikko (Helsinki),"Blocks of flats, two-room flat",2373.0,33.0,00940,2015,25817.0,20264.0
2015Q1,00940  Kontula - Vesala - Kivikko (Helsinki),"Blocks of flats, three-room flat+",1892.0,29.0,00940,2015,25817.0,20264.0
2015Q1,00940  Kontula - Vesala - Kivikko (Helsinki),Terraced houses total,,4.0,00940,2015,25817.0,20264.0
2015Q1,00950  Vartioharju (Helsinki),"Blocks of flats, one-room flat",,1.0,00950,2015,5613.0,30415.0
2015Q1,00950  Vartioharju (Helsinki),"Blocks of flats, two-room flat",,1.0,00950,2015,5613.0,30415.0
2015Q1,00950  Vartioharju (Helsinki),"Blocks of flats, three-room flat+",,4.0,00950,2015,5613.0,30415.0
2015Q1,00950  Vartioharju (Helsinki),Terraced houses total,,4.0,00950,2015,5613.0,30415.0
2015Q1,00960  Pohjois-Vuosaari (Helsinki),"Blocks of flats, one-room flat",4295.0,13.0,00960,2015,7234.0,23051.0
2015Q1,00960  Pohjois-Vuosaari (Helsinki),"Blocks of flats, two-room flat",2834.0,23.0,00960,2015,7234.0,23051.0
2015Q1,00960  Pohjois-Vuosaari (Helsinki),"Blocks of flats, three-room flat+",2455.0,7.0,00960,2015,7234.0,23051.0
2015Q1,00960  Pohjois-Vuosaari (Helsinki),Terraced houses total,3148.0,7.0,00960,2015,7234.0,23051.0
2015Q1,00970  Mellunm�ki (Helsinki),"Blocks of flats, one-room flat",3480.0,6.0,00970,2015,10645.0,21956.0
2015Q1,00970  Mellunm�ki (Helsinki),"Blocks of flats, two-room flat",2394.0,16.0,00970,2015,10645.0,21956.0
2015Q1,00970  Mellunm�ki (Helsinki),"Blocks of flats, three-room flat+",,5.0,00970,2015,10645.0,21956.0
2015Q1,00970  Mellunm�ki (Helsinki),Terraced houses total,,2.0,00970,2015,10645.0,21956.0
2015Q1,00980  Etel�-Vuosaari (Helsinki),"Blocks of flats, one-room flat",,6.0,00980,2015,22601.0,22321.0
2015Q1,00980  Etel�-Vuosaari (Helsinki),"Blocks of flats, two-room flat",3208.0,24.0,00980,2015,22601.0,22321.0
2015Q1,00980  Etel�-Vuosaari (Helsinki),"Blocks of flats, three-room flat+",2941.0,10.0,00980,2015,22601.0,22321.0
2015Q1,00980  Etel�-Vuosaari (Helsinki),Terraced houses total,3033.0,8.0,00980,2015,22601.0,22321.0
2015Q1,00990  Aurinkolahti (Helsinki),"Blocks of flats, one-room flat",,3.0,00990,2015,8006.0,28400.0
2015Q1,00990  Aurinkolahti (Helsinki),"Blocks of flats, two-room flat",4505.0,20.0,00990,2015,8006.0,28400.0
2015Q1,00990  Aurinkolahti (Helsinki),"Blocks of flats, three-room flat+",4534.0,13.0,00990,2015,8006.0,28400.0
2015Q1,00990  Aurinkolahti (Helsinki),Terraced houses total,,1.0,00990,2015,8006.0,28400.0
2015Q1,01120  V�sterskog (Sipoo),"Blocks of flats, one-room flat",,,01120,2015,1365.0,31359.0
2015Q1,01120  V�sterskog (Sipoo),"Blocks of flats, two-room flat",,,01120,2015,1365.0,31359.0
2015Q1,01120  V�sterskog (Sipoo),"Blocks of flats, three-room flat+",,,01120,2015,1365.0,31359.0
2015Q1,01120  V�sterskog (Sipoo),Terraced houses total,,,01120,2015,1365.0,31359.0
2015Q1,01150  S�derkulla (Sipoo),"Blocks of flats, one-room flat",,,01150,2015,5070.0,31253.0
2015Q1,01150  S�derkulla (Sipoo),"Blocks of flats, two-room flat",,1.0,01150,2015,5070.0,31253.0
2015Q1,01150  S�derkulla (Sipoo),"Blocks of flats, three-room flat+",,,01150,2015,5070.0,31253.0
2015Q1,01150  S�derkulla (Sipoo),Terraced houses total,,5.0,01150,2015,5070.0,31253.0
2015Q1,01180  Kalkkiranta (Sipoo),"Blocks of flats, one-room flat",,,01180,2015,462.0,30136.0
2015Q1,01180  Kalkkiranta (Sipoo),"Blocks of flats, two-room flat",,,01180,2015,462.0,30136.0
2015Q1,01180  Kalkkiranta (Sipoo),"Blocks of flats, three-room flat+",,,01180,2015,462.0,30136.0
2015Q1,01180  Kalkkiranta (Sipoo),Terraced houses total,,,01180,2015,462.0,30136.0
2015Q1,01190  Box (Sipoo),"Blocks of flats, one-room flat",,,01190,2015,1023.0,27050.0
2015Q1,01190  Box (Sipoo),"Blocks of flats, two-room flat",,,01190,2015,1023.0,27050.0
2015Q1,01190  Box (Sipoo),"Blocks of flats, three-room flat+",,,01190,2015,1023.0,27050.0
2015Q1,01190  Box (Sipoo),Terraced houses total,,,01190,2015,1023.0,27050.0
2015Q1,01200  Hakunila (Vantaa),"Blocks of flats, one-room flat",2772.0,10.0,01200,2015,12037.0,21627.0
2015Q1,01200  Hakunila (Vantaa),"Blocks of flats, two-room flat",2256.0,16.0,01200,2015,12037.0,21627.0
2015Q1,01200  Hakunila (Vantaa),"Blocks of flats, three-room flat+",1971.0,12.0,01200,2015,12037.0,21627.0
2015Q1,01200  Hakunila (Vantaa),Terraced houses total,,3.0,01200,2015,12037.0,21627.0
2015Q1,01230  Vaarala (Vantaa),"Blocks of flats, one-room flat",,,01230,2015,2964.0,26369.0
2015Q1,01230  Vaarala (Vantaa),"Blocks of flats, two-room flat",,2.0,01230,2015,2964.0,26369.0
2015Q1,01230  Vaarala (Vantaa),"Blocks of flats, three-room flat+",,1.0,01230,2015,2964.0,26369.0
2015Q1,01230  Vaarala (Vantaa),Terraced houses total,2565.0,12.0,01230,2015,2964.0,26369.0
2015Q1,01260  It�-Hakkila (Vantaa),"Blocks of flats, one-room flat",,,01260,2015,4783.0,28592.0
2015Q1,01260  It�-Hakkila (Vantaa),"Blocks of flats, two-room flat",,,01260,2015,4783.0,28592.0
2015Q1,01260  It�-Hakkila (Vantaa),"Blocks of flats, three-room flat+",,,01260,2015,4783.0,28592.0
2015Q1,01260  It�-Hakkila (Vantaa),Terraced houses total,2929.0,7.0,01260,2015,4783.0,28592.0
2015Q1,01280  L�nsim�ki (Vantaa),"Blocks of flats, one-room flat",,5.0,01280,2015,9472.0,23321.0
2015Q1,01280  L�nsim�ki (Vantaa),"Blocks of flats, two-room flat",,11.0,01280,2015,9472.0,23321.0
2015Q1,01280  L�nsim�ki (Vantaa),"Blocks of flats, three-room flat+",,3.0,01280,2015,9472.0,23321.0
2015Q1,01280  L�nsim�ki (Vantaa),Terraced houses total,2861.0,12.0,01280,2015,9472.0,23321.0
2015Q1,01300  Tikkurila (Vantaa),"Blocks of flats, one-room flat",3888.0,18.0,01300,2015,18436.0,25355.0
2015Q1,01300  Tikkurila (Vantaa),"Blocks of flats, two-room flat",3036.0,25.0,01300,2015,18436.0,25355.0
2015Q1,01300  Tikkurila (Vantaa),"Blocks of flats, three-room flat+",2934.0,19.0,01300,2015,18436.0,25355.0
2015Q1,01300  Tikkurila (Vantaa),Terraced houses total,3048.0,21.0,01300,2015,18436.0,25355.0
2015Q1,01340  Leinel� (Vantaa),"Blocks of flats, one-room flat",,,01340,2015,695.0,23036.0
2015Q1,01340  Leinel� (Vantaa),"Blocks of flats, two-room flat",,,01340,2015,695.0,23036.0
2015Q1,01340  Leinel� (Vantaa),"Blocks of flats, three-room flat+",,,01340,2015,695.0,23036.0
2015Q1,01340  Leinel� (Vantaa),Terraced houses total,,,01340,2015,695.0,23036.0
2015Q1,01350  Hiekkaharju (Vantaa),"Blocks of flats, one-room flat",3397.0,13.0,01350,2015,9904.0,24279.0
2015Q1,01350  Hiekkaharju (Vantaa),"Blocks of flats, two-room flat",2594.0,11.0,01350,2015,9904.0,24279.0
2015Q1,01350  Hiekkaharju (Vantaa),"Blocks of flats, three-room flat+",2129.0,8.0,01350,2015,9904.0,24279.0
2015Q1,01350  Hiekkaharju (Vantaa),Terraced houses total,2869.0,9.0,01350,2015,9904.0,24279.0
2015Q1,01360  Koivukyl�-Havukoski (Vantaa),"Blocks of flats, one-room flat",2995.0,27.0,01360,2015,12048.0,21316.0
2015Q1,01360  Koivukyl�-Havukoski (Vantaa),"Blocks of flats, two-room flat",2122.0,31.0,01360,2015,12048.0,21316.0
2015Q1,01360  Koivukyl�-Havukoski (Vantaa),"Blocks of flats, three-room flat+",1825.0,16.0,01360,2015,12048.0,21316.0
2015Q1,01360  Koivukyl�-Havukoski (Vantaa),Terraced houses total,,5.0,01360,2015,12048.0,21316.0
2015Q1,01370  Jokiniemi (Vantaa),"Blocks of flats, one-room flat",,1.0,01370,2015,6468.0,22133.0
2015Q1,01370  Jokiniemi (Vantaa),"Blocks of flats, two-room flat",2682.0,7.0,01370,2015,6468.0,22133.0
2015Q1,01370  Jokiniemi (Vantaa),"Blocks of flats, three-room flat+",,3.0,01370,2015,6468.0,22133.0
2015Q1,01370  Jokiniemi (Vantaa),Terraced houses total,3079.0,6.0,01370,2015,6468.0,22133.0
2015Q1,01380  Kuusikko-Hakkila (Vantaa),"Blocks of flats, one-room flat",,,01380,2015,1924.0,29078.0
2015Q1,01380  Kuusikko-Hakkila (Vantaa),"Blocks of flats, two-room flat",,,01380,2015,1924.0,29078.0
2015Q1,01380  Kuusikko-Hakkila (Vantaa),"Blocks of flats, three-room flat+",,,01380,2015,1924.0,29078.0
2015Q1,01380  Kuusikko-Hakkila (Vantaa),Terraced houses total,,5.0,01380,2015,1924.0,29078.0
2015Q1,01390  Ruskeasanta-Ilola (Vantaa),"Blocks of flats, one-room flat",,,01390,2015,8957.0,28206.0
2015Q1,01390  Ruskeasanta-Ilola (Vantaa),"Blocks of flats, two-room flat",,1.0,01390,2015,8957.0,28206.0
2015Q1,01390  Ruskeasanta-Ilola (Vantaa),"Blocks of flats, three-room flat+",,2.0,01390,2015,8957.0,28206.0
2015Q1,01390  Ruskeasanta-Ilola (Vantaa),Terraced houses total,2982.0,10.0,01390,2015,8957.0,28206.0
2015Q1,01400  Rekola (Vantaa),"Blocks of flats, one-room flat",,,01400,2015,8278.0,25365.0
2015Q1,01400  Rekola (Vantaa),"Blocks of flats, two-room flat",,,01400,2015,8278.0,25365.0
2015Q1,01400  Rekola (Vantaa),"Blocks of flats, three-room flat+",,1.0,01400,2015,8278.0,25365.0
2015Q1,01400  Rekola (Vantaa),Terraced houses total,2627.0,10.0,01400,2015,8278.0,25365.0
2015Q1,01420  P�iv�kumpu (Vantaa),"Blocks of flats, one-room flat",,,01420,2015,3222.0,28501.0
2015Q1,01420  P�iv�kumpu (Vantaa),"Blocks of flats, two-room flat",,,01420,2015,3222.0,28501.0
2015Q1,01420  P�iv�kumpu (Vantaa),"Blocks of flats, three-room flat+",,,01420,2015,3222.0,28501.0
2015Q1,01420  P�iv�kumpu (Vantaa),Terraced houses total,,,01420,2015,3222.0,28501.0
2015Q1,01450  Korso (Vantaa),"Blocks of flats, one-room flat",2612.0,17.0,01450,2015,18308.0,24444.0
2015Q1,01450  Korso (Vantaa),"Blocks of flats, two-room flat",2494.0,18.0,01450,2015,18308.0,24444.0
2015Q1,01450  Korso (Vantaa),"Blocks of flats, three-room flat+",,2.0,01450,2015,18308.0,24444.0
2015Q1,01450  Korso (Vantaa),Terraced houses total,2684.0,25.0,01450,2015,18308.0,24444.0
2015Q1,01480  Mikkola (Vantaa),"Blocks of flats, one-room flat",,5.0,01480,2015,6293.0,23757.0
2015Q1,01480  Mikkola (Vantaa),"Blocks of flats, two-room flat",1729.0,6.0,01480,2015,6293.0,23757.0
2015Q1,01480  Mikkola (Vantaa),"Blocks of flats, three-room flat+",1956.0,8.0,01480,2015,6293.0,23757.0
2015Q1,01480  Mikkola (Vantaa),Terraced houses total,2513.0,6.0,01480,2015,6293.0,23757.0
2015Q1,01490  Nikinm�ki (Vantaa),"Blocks of flats, one-room flat",,,01490,2015,4017.0,30025.0
2015Q1,01490  Nikinm�ki (Vantaa),"Blocks of flats, two-room flat",,,01490,2015,4017.0,30025.0
2015Q1,01490  Nikinm�ki (Vantaa),"Blocks of flats, three-room flat+",,,01490,2015,4017.0,30025.0
2015Q1,01490  Nikinm�ki (Vantaa),Terraced houses total,,3.0,01490,2015,4017.0,30025.0
2015Q1,01510  Kirkonkyl�-Verom�ki (Vantaa),"Blocks of flats, one-room flat",,3.0,01510,2015,6040.0,25607.0
2015Q1,01510  Kirkonkyl�-Verom�ki (Vantaa),"Blocks of flats, two-room flat",3852.0,8.0,01510,2015,6040.0,25607.0
2015Q1,01510  Kirkonkyl�-Verom�ki (Vantaa),"Blocks of flats, three-room flat+",3561.0,8.0,01510,2015,6040.0,25607.0
2015Q1,01510  Kirkonkyl�-Verom�ki (Vantaa),Terraced houses total,,2.0,01510,2015,6040.0,25607.0
2015Q1,01520  Tammisto (Vantaa),"Blocks of flats, one-room flat",,1.0,01520,2015,7874.0,29229.0
2015Q1,01520  Tammisto (Vantaa),"Blocks of flats, two-room flat",3741.0,11.0,01520,2015,7874.0,29229.0
2015Q1,01520  Tammisto (Vantaa),"Blocks of flats, three-room flat+",3442.0,11.0,01520,2015,7874.0,29229.0
2015Q1,01520  Tammisto (Vantaa),Terraced houses total,3695.0,17.0,01520,2015,7874.0,29229.0
2015Q1,01530  Veromiehenkyl� (Vantaa),"Blocks of flats, one-room flat",,,01530,2015,524.0,20691.0
2015Q1,01530  Veromiehenkyl� (Vantaa),"Blocks of flats, two-room flat",,,01530,2015,524.0,20691.0
2015Q1,01530  Veromiehenkyl� (Vantaa),"Blocks of flats, three-room flat+",,,01530,2015,524.0,20691.0
2015Q1,01530  Veromiehenkyl� (Vantaa),Terraced houses total,,,01530,2015,524.0,20691.0
2015Q1,01600  Myyrm�ki (Vantaa),"Blocks of flats, one-room flat",3796.0,15.0,01600,2015,16019.0,22917.0
2015Q1,01600  Myyrm�ki (Vantaa),"Blocks of flats, two-room flat",2519.0,34.0,01600,2015,16019.0,22917.0
2015Q1,01600  Myyrm�ki (Vantaa),"Blocks of flats, three-room flat+",2111.0,32.0,01600,2015,16019.0,22917.0
2015Q1,01600  Myyrm�ki (Vantaa),Terraced houses total,,2.0,01600,2015,16019.0,22917.0
2015Q1,01610  Kaivoksela (Vantaa),"Blocks of flats, one-room flat",3707.0,13.0,01610,2015,4703.0,24234.0
2015Q1,01610  Kaivoksela (Vantaa),"Blocks of flats, two-room flat",2780.0,30.0,01610,2015,4703.0,24234.0
2015Q1,01610  Kaivoksela (Vantaa),"Blocks of flats, three-room flat+",2609.0,7.0,01610,2015,4703.0,24234.0
2015Q1,01610  Kaivoksela (Vantaa),Terraced houses total,,3.0,01610,2015,4703.0,24234.0
2015Q1,01620  Martinlaakso (Vantaa),"Blocks of flats, one-room flat",3212.0,10.0,01620,2015,11769.0,23746.0
2015Q1,01620  Martinlaakso (Vantaa),"Blocks of flats, two-room flat",2446.0,24.0,01620,2015,11769.0,23746.0
